 ,Label,Area,Mean,Min,Max
507,2.jpg,439,5.4818,-54.8460,60.7045
508,2.jpg,555,7.8430,-22.8349,60.3293
509,2.jpg,239,13.8684,-73.6342,90.8054
510,2.jpg,328,3.1126,-45.6610,78.1434
511,2.jpg,289,-4.7121,-43.1233,44.0077
512,2.jpg,581,5.5174,-44.4065,75.3590
513,2.jpg,502,18.8236,-33.7040,74.4058
514,2.jpg,506,19.0394,-48.9114,80.5262
515,2.jpg,182,-45.4699,-86.6991,45.7689
516,2.jpg,11,-47.7699,-52.0202,-43.4940
517,2.jpg,217,39.5496,-0.0271,70.3808
518,2.jpg,357,5.1223,-89.2009,51.4931
519,2.jpg,292,20.6755,-67.0260,85.3594
520,2.jpg,357,0.9927,-37.9863,48.2201
521,2.jpg,320,-5.4077,-49.6421,61.2677
522,2.jpg,392,-2.5842,-86.2634,75.6618
523,2.jpg,292,20.4662,-40.4023,66.1503
524,2.jpg,242,16.6107,-31.6426,63.8343
